f,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality
0,6.391205700955485e-05,6.391205700955485e-05,6.391205700955485e-05,6.391205700955485e-05,6.391205700955485e-05,6.391205700955485e-05
1,6.391205700955485e-05,6.391205700955485e-05,6.391205700955485e-05,6.391205700955485e-05,6.391205700955485e-05,6.391205700955485e-05
2,0.00015978014252388713,0.00015978014252388713,6.391205700955485e-05,7.989007126194357e-05,0.000111846099766721,6.391205700955485e-05
3,0.00015978014252388713,0.00015978014252388713,6.391205700955485e-05,9.586808551433228e-05,0.00015978014252388713,6.391205700955485e-05
4,0.00015978014252388713,0.00017575815677627583,7.989007126194357e-05,0.0001278241140191097,0.00015978014252388713,0.000111846099766721
5,0.00015978014252388713,0.00015978014252388713,7.989007126194357e-05,0.0001278241140191097,0.00020771418528105326,0.0001438021282714984
6,0.00015978014252388713,0.00015978014252388713,0.0001438021282714984,0.0001278241140191097,0.00020771418528105326,0.0001438021282714984
7,0.00015978014252388713,0.00017575815677627583,0.0001438021282714984,0.0001278241140191097,0.00020771418528105326,0.00015978014252388713
8,0.00015978014252388713,0.00015978014252388713,0.0001438021282714984,0.0001278241140191097,0.0002556482280382194,0.00017575815677627583
9,0.00017575815677627583,0.0002396702137858307,0.0001438021282714984,0.0001278241140191097,0.0002556482280382194,0.00017575815677627583
10,0.0002716262422906081,0.0002396702137858307,0.0001438021282714984,0.0001438021282714984,0.0002556482280382194,0.00017575815677627583
11,0.00031956028504777427,0.0002396702137858307,0.00017575815677627583,0.0001438021282714984,0.0003994503563097178,0.00017575815677627583
12,0.00031956028504777427,0.00030358227079538557,0.00017575815677627583,0.0001438021282714984,0.0003994503563097178,0.00020771418528105326
13,0.00031956028504777427,0.00030358227079538557,0.00017575815677627583,0.0001438021282714984,0.0003994503563097178,0.00020771418528105326
14,0.00031956028504777427,0.00031956028504777427,0.00017575815677627583,0.00015978014252388713,0.0003994503563097178,0.0002396702137858307
