f,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality
0,0.9690658121764851,0.9661079615479419,0.9845945279763372,0.965368498890806,0.9845945279763372,0.9816366773477939
1,0.9478678826719251,0.9436775942814888,0.9746117821050037,0.9355435050529948,0.9746117821050037,0.9709144688193246
2,0.9281488784816366,0.9226029085531181,0.9648755237860488,0.9067044614246981,0.9647522800098595,0.9601922602908554
3,0.9076904116342125,0.8996795661819078,0.9550160216909046,0.8782351491249691,0.9545230465861474,0.9495932955385753
4,0.8853832881439487,0.8776189302440227,0.9435543505052995,0.8477939364062115,0.9445403007148139,0.9367759428148879
5,0.8672664530441213,0.8529701750061622,0.9253142716292827,0.8216662558540794,0.9281488784816366,0.9233423712102539
6,0.8469312299728864,0.8226522060635938,0.9051022923342371,0.7951688439733794,0.9094158245008627,0.9068277052008874
7,0.827212225782598,0.7975104757209761,0.8882178949963027,0.7666995316736505,0.8932708898200641,0.8880946512201133
8,0.8066305151589844,0.769780626078383,0.8740448607345329,0.7368745378358393,0.8788513680059157,0.8702243036726646
9,0.7856790732068031,0.7466107961547942,0.8575301947251663,0.7079122504313532,0.8615972393394133,0.8509982745871334
10,0.7623859995070249,0.7199901404979049,0.8426176978062608,0.67845698792211,0.8437268917919645,0.8307862952920877
11,0.7399556322405718,0.6918905595267439,0.820680305644565,0.6493714567414346,0.8232684249445403,0.8115602662065565
12,0.7144441705693862,0.6639142223317722,0.8023169829923589,0.6186837564702983,0.8046586147399556,0.7913482869115109
13,0.6897954153315258,0.6361843726891792,0.7816120285925561,0.5894749815134336,0.7849396105496672,0.7731082080354942
14,0.6663790978555583,0.6090707419275326,0.7606605866403746,0.5579245748089722,0.7649741188070003,0.7511708158737984
15,0.6428395366034015,0.5787527729849643,0.7392161695834361,0.5274833620902144,0.7451318708405226,0.7321912743406458
16,0.6154794182893764,0.5497904855804782,0.7175252649741188,0.49309834853339907,0.7240571851121519,0.7121025388217895
17,0.5925560759181662,0.5213211732807493,0.6933694848410156,0.4585900912003944,0.703352230712349,0.6896721715553364
18,0.5626078383041656,0.49334483608577767,0.6709391175745625,0.42740941582450087,0.6801824007887601,0.6660093665269904
19,0.5361104264234656,0.46364308602415577,0.6485087503081094,0.3919152082819818,0.6586147399556322,0.6386492482129652
20,0.5086270643332512,0.43086024155780134,0.6242297263988169,0.3570372196204092,0.6292827212225782,0.6119053487798867
