f,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality
0,0.9781169547627805,0.9763699889665318,0.9869437293122472,0.9737035674880471,0.9849209268113277,0.9826222876057374
1,0.9602795145273998,0.9554983449797719,0.9744391320338359,0.9513607944097094,0.9724163295329166,0.9677271055535123
2,0.945568223611622,0.9371092313350496,0.961658698050754,0.933247517469658,0.9619345347554248,0.9558661272526664
3,0.929201912467819,0.9190878999632218,0.947223243839647,0.912651710187569,0.9492460463405664,0.9426259654284663
4,0.9132033835969107,0.8999632217727106,0.9319602795145274,0.8936189775652813,0.9345347554247885,0.9291099668995955
5,0.8973887458624494,0.8817579992644354,0.9152261860978301,0.873115115851416,0.9190878999632218,0.9155939683707245
6,0.8781721221037146,0.862449429937477,0.8993196027951452,0.8535307098197867,0.9044685546156676,0.8985840382493564
7,0.860334681868334,0.8421294593600589,0.8838727473335786,0.8321073924236851,0.8872747333578521,0.8847922030158146
8,0.8439683707245311,0.8215336520779698,0.8687017285766826,0.8116035307098198,0.871460095623391,0.8708164766458256
9,0.8255792570798087,0.7997425524089739,0.8538984920926811,0.7906399411548364,0.8554615667524825,0.8566568591393895
10,0.8063626333210739,0.7802500919455683,0.8386355277675616,0.7666421478484737,0.840198602427363,0.8411180581095992
11,0.789076866495035,0.7598381757999264,0.820798087532181,0.7465060684075028,0.8219933799190879,0.8255792570798087
12,0.7705038617138654,0.7378631849944832,0.8055351232070614,0.7241632953291651,0.8059948510481795,0.8087532180948879
13,0.7520228025009195,0.7141412283927915,0.7914674512688489,0.7017285766826039,0.789536594336153,0.7931224714968739
14,0.7335417432879735,0.6909709452004413,0.7744575211474807,0.6792938580360427,0.7745494667157043,0.7746414122839279
15,0.7146009562339095,0.6689040088267746,0.7575395365943361,0.6554799558661273,0.7569878631849944,0.7584589922765723
16,0.6941890400882678,0.6477565281353439,0.7397940419271791,0.6300110334681869,0.7412651710187569,0.7408973887458624
17,0.6731335049650606,0.625229863920559,0.7235196763515999,0.606289076866495,0.7210371460095624,0.7232438396469291
18,0.6517101875689592,0.6012320706141964,0.7063258550937844,0.5827510114012504,0.7031997057741817,0.7053144538433248
19,0.6301029790364104,0.5773262228760574,0.6894998161088636,0.5590290547995587,0.6870172857668261,0.6878447958808386
20,0.60794409709452,0.5542478852519308,0.6722140492828246,0.5343876425156308,0.6683523354174329,0.6689959543949981
21,0.5813718278778963,0.5334681868333946,0.6543766090474439,0.5090106656859139,0.6506987863184994,0.6493196027951452
22,0.5561787421846267,0.5088267745494667,0.6381941890400883,0.48069143067304154,0.6301029790364104,0.6293674144906215
23,0.5318131666053696,0.48473703567488047,0.6209084222140493,0.4541191614564178,0.61125413755057,0.6109783008458992
24,0.5065281353438764,0.4612909157778595,0.6017837440235381,0.4265354909893343,0.5914858403824935,0.5910261125413755
25,0.4808753218094888,0.43710923133504964,0.5832107392423685,0.39821625597646193,0.573372563442442,0.571717543214417
26,0.4550386171386539,0.4115483633688856,0.5619713129827142,0.3701728576682604,0.5524089738874586,0.5488230967267378
27,0.4249724163295329,0.384700257447591,0.5446855461566752,0.33992276572269214,0.5319051121735933,0.5287789628539904
28,0.3939867598381758,0.3599668995954395,0.5268481059212946,0.3062706877528503,0.5145273997793306,0.5072636998896654
29,0.3584957705038617,0.3316476645825671,0.5060684075027584,0.2736300110334682,0.4922765722692166,0.4841853622655388
30,0.3234645090106657,0.30158146377344613,0.484369253401986,0.23740345715336522,0.46873850680397205,0.458808385435822
31,0.2801581463773446,0.26848105921294596,0.46165869805075394,0.19979771974990806,0.447682971680765,0.4344428098565649
32,0.23832291283560134,0.23620816476645826,0.43885619713129825,0.1510665685913939,0.4226737771239426,0.41164030893710923
33,0.19998161088635527,0.19740713497609416,0.4184442809856565,0.09911732254505333,0.3989518205222508,0.38405663847002575
34,0.14260757631482163,0.16099668995954394,0.39656123574843694,0.054063994115483634,0.376425156307466,0.35867966164030896
35,0.041191614564178004,0.11134608311879367,0.37614931960279513,0.004597278411180581,0.35086428834130196,0.3308201544685546
36,0.03613460831187937,0.06151158514159617,0.3502206693637367,0.002666421478484737,0.3243839646929018,0.30176535490989337
37,0.005792570798087532,0.019032732622287607,0.3281537329900699,0.0018389113644722325,0.2982714233173961,0.27335417432879733
38,0.002114748069143067,0.006987863184994484,0.30250091945568225,0.0011033468186833395,0.26921662375873484,0.24089738874586245
39,0.0016550202280250091,0.002022802500919456,0.2780433983082015,0.0011033468186833395,0.24264435454211106,0.21386539168812063
40,0.0016550202280250091,0.0013791835233541744,0.2555167340934167,0.0011033468186833395,0.21423317396101507,0.1803052592865024
41,0.001011401250459728,0.001011401250459728,0.23078337624126516,0.001011401250459728,0.18223611621919825,0.14738874586244943
42,0.001011401250459728,0.001011401250459728,0.21055535123207061,0.0009194556822361162,0.14030893710923134,0.10730047811695476
43,0.0009194556822361162,0.0009194556822361162,0.18628172122103714,0.0009194556822361162,0.09452004413387274,0.07070614196395733
44,0.0009194556822361162,0.0009194556822361162,0.1653181316660537,0.0009194556822361162,0.03622655388010298,0.04477749172489886
45,0.0005516734093416697,0.0005516734093416697,0.1457337256344244,0.0005516734093416697,0.032089003310040456,0.02307833762412652
46,0.0005516734093416697,0.0005516734093416697,0.12385068039720486,0.0003677822728944465,0.02666421478484737,0.00901066568591394
47,0.0005516734093416697,0.0005516734093416697,0.09121000367782273,0.0003677822728944465,0.012136815005516733,0.007263699889665318
48,0.0005516734093416697,0.0003677822728944465,0.0711658698050754,0.0003677822728944465,0.009562339095255609,0.004321441706509746
49,0.0005516734093416697,0.0003677822728944465,0.030433983082015448,0.0003677822728944465,0.002666421478484737,0.0033100404560500183
50,0.0005516734093416697,0.0003677822728944465,0.01930856932695844,0.0003677822728944465,0.0025744759102611253,0.0025744759102611253
51,0.0003677822728944465,0.0002758367046708349,0.007171754321441706,0.0003677822728944465,0.0025744759102611253,0.0025744759102611253
52,0.0003677822728944465,0.0002758367046708349,0.0061603530709819785,0.0002758367046708349,0.0025744759102611253,0.001746965796248621
53,0.0003677822728944465,0.0002758367046708349,0.005240897388745862,0.0002758367046708349,0.001930856932695844,0.001746965796248621
54,0.0003677822728944465,0.0002758367046708349,0.0037697682971680763,0.0002758367046708349,0.001746965796248621,0.001471129091577786
55,0.0003677822728944465,0.0002758367046708349,0.003677822728944465,0.00018389113644722325,0.0011033468186833395,0.001471129091577786
56,0.0003677822728944465,0.0002758367046708349,0.00285031261493196,0.00018389113644722325,0.0011033468186833395,0.0011033468186833395
57,0.0002758367046708349,0.0002758367046708349,0.002114748069143067,0.00018389113644722325,0.0011033468186833395,0.0011033468186833395
58,0.0002758367046708349,0.00018389113644722325,0.002114748069143067,0.00018389113644722325,0.0011033468186833395,0.0011033468186833395
59,0.00018389113644722325,0.00018389113644722325,0.001746965796248621,0.00018389113644722325,0.0011033468186833395,0.0011033468186833395
60,0.00018389113644722325,0.00018389113644722325,0.0013791835233541744,0.00018389113644722325,0.0011033468186833395,0.0011033468186833395
61,0.00018389113644722325,0.00018389113644722325,0.0011033468186833395,0.00018389113644722325,0.0011033468186833395,0.0011033468186833395
62,0.00018389113644722325,0.00018389113644722325,0.0011033468186833395,0.00018389113644722325,0.0011033468186833395,0.0011033468186833395
63,0.00018389113644722325,0.00018389113644722325,0.0011033468186833395,0.00018389113644722325,0.0011033468186833395,0.0011033468186833395
64,0.00018389113644722325,0.00018389113644722325,0.0011033468186833395,0.00018389113644722325,0.0011033468186833395,0.0011033468186833395
65,0.00018389113644722325,9.194556822361162e-05,0.0011033468186833395,9.194556822361162e-05,0.0011033468186833395,0.0011033468186833395
66,0.00018389113644722325,9.194556822361162e-05,0.0011033468186833395,9.194556822361162e-05,0.0011033468186833395,0.0011033468186833395
67,0.00018389113644722325,9.194556822361162e-05,0.0011033468186833395,9.194556822361162e-05,0.0011033468186833395,0.0011033468186833395
68,0.00018389113644722325,9.194556822361162e-05,0.0011033468186833395,9.194556822361162e-05,0.0011033468186833395,0.0011033468186833395
