f,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality
0,0.00018389113644722325,0.0011033468186833395,9.194556822361162e-05,0.00018389113644722325,9.194556822361162e-05,0.00018389113644722325
1,0.00018389113644722325,0.00018389113644722325,9.194556822361162e-05,0.00018389113644722325,9.194556822361162e-05,0.00018389113644722325
2,0.00018389113644722325,0.00018389113644722325,9.194556822361162e-05,0.00018389113644722325,9.194556822361162e-05,0.00018389113644722325
3,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325,9.194556822361162e-05,0.00018389113644722325
4,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325,9.194556822361162e-05,0.00018389113644722325
5,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325
6,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325
7,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325,0.0002758367046708349,0.00018389113644722325
8,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325,0.0002758367046708349,0.00018389113644722325
9,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325,0.0002758367046708349,0.00018389113644722325
10,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325,0.0002758367046708349,0.00018389113644722325
11,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325,0.0002758367046708349,0.00018389113644722325
12,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325,0.00018389113644722325,0.0002758367046708349,0.00018389113644722325
13,0.00018389113644722325,0.0002758367046708349,0.00018389113644722325,0.00018389113644722325,0.0002758367046708349,0.00018389113644722325
14,0.0011033468186833395,0.0002758367046708349,0.00018389113644722325,0.00018389113644722325,0.0002758367046708349,0.00018389113644722325
15,0.0011033468186833395,0.0002758367046708349,0.00018389113644722325,0.0002758367046708349,0.0002758367046708349,0.00018389113644722325
16,0.0011033468186833395,0.0002758367046708349,0.00018389113644722325,0.0002758367046708349,0.0002758367046708349,0.00018389113644722325
17,0.0011033468186833395,0.0002758367046708349,0.00018389113644722325,0.0002758367046708349,0.0002758367046708349,0.00018389113644722325
18,0.0011033468186833395,0.0002758367046708349,0.00018389113644722325,0.0002758367046708349,0.0002758367046708349,0.00018389113644722325
19,0.0011033468186833395,0.0002758367046708349,0.00018389113644722325,0.0002758367046708349,0.0002758367046708349,0.00018389113644722325
20,0.0011033468186833395,0.0005516734093416697,0.00018389113644722325,0.0003677822728944465,0.0003677822728944465,0.00018389113644722325
21,0.0011033468186833395,0.0005516734093416697,0.00018389113644722325,0.0003677822728944465,0.0003677822728944465,0.00018389113644722325
22,0.0011033468186833395,0.0005516734093416697,0.00018389113644722325,0.0003677822728944465,0.0003677822728944465,0.0003677822728944465
23,0.0011033468186833395,0.0005516734093416697,0.0002758367046708349,0.0003677822728944465,0.0003677822728944465,0.0003677822728944465
24,0.0011033468186833395,0.0005516734093416697,0.0002758367046708349,0.0005516734093416697,0.0011033468186833395,0.0002758367046708349
25,0.0011033468186833395,0.0005516734093416697,0.0002758367046708349,0.0004597278411180581,0.0011033468186833395,0.0002758367046708349
26,0.0011033468186833395,0.0005516734093416697,0.0006436189775652813,0.0005516734093416697,0.0011033468186833395,0.0011033468186833395
27,0.0011033468186833395,0.0005516734093416697,0.0006436189775652813,0.0006436189775652813,0.0011033468186833395,0.0011033468186833395
28,0.0011033468186833395,0.0005516734093416697,0.0006436189775652813,0.0006436189775652813,0.0011033468186833395,0.0011033468186833395
29,0.0011033468186833395,0.0005516734093416697,0.0006436189775652813,0.0006436189775652813,0.0011033468186833395,0.0011033468186833395
30,0.0011033468186833395,0.0006436189775652813,0.0003677822728944465,0.0009194556822361162,0.0011033468186833395,0.0011033468186833395
31,0.0011033468186833395,0.0008275101140125046,0.000735564545788893,0.001195292386906951,0.0011033468186833395,0.0011033468186833395
32,0.0011033468186833395,0.001011401250459728,0.0003677822728944465,0.001746965796248621,0.0011033468186833395,0.0011033468186833395
33,0.0011033468186833395,0.001011401250459728,0.0003677822728944465,0.002206693637366679,0.0011033468186833395,0.0011033468186833395
34,0.001195292386906951,0.001011401250459728,0.0003677822728944465,0.002482530342037514,0.0011033468186833395,0.0011033468186833395
35,0.0118609783008459,0.002114748069143067,0.0003677822728944465,0.003677822728944465,0.0011033468186833395,0.0011033468186833395
36,0.00735564545788893,0.004321441706509746,0.0009194556822361162,0.002390584773813902,0.0011033468186833395,0.0011033468186833395
37,0.002758367046708349,0.0079073188672306,0.0009194556822361162,0.0012872379551305626,0.0011033468186833395,0.0011033468186833395
38,0.0018389113644722325,0.0018389113644722325,0.0011033468186833395,0.0011033468186833395,0.0011033468186833395,0.0013791835233541744
39,0.0011033468186833395,0.001746965796248621,0.001746965796248621,0.0011033468186833395,0.0013791835233541744,0.0013791835233541744
40,0.0011033468186833395,0.0011033468186833395,0.001746965796248621,0.001011401250459728,0.0013791835233541744,0.002114748069143067
41,0.0009194556822361162,0.0009194556822361162,0.001746965796248621,0.0009194556822361162,0.0018389113644722325,0.002114748069143067
42,0.0009194556822361162,0.0009194556822361162,0.001746965796248621,0.0005516734093416697,0.003218094887826407,0.0033100404560500183
43,0.0006436189775652813,0.0008275101140125046,0.001746965796248621,0.0005516734093416697,0.004413387274733358,0.004781169547627804
44,0.0005516734093416697,0.0005516734093416697,0.0011033468186833395,0.0005516734093416697,0.012596542846634792,0.004781169547627804
45,0.0005516734093416697,0.0005516734093416697,0.001195292386906951,0.0003677822728944465,0.012136815005516733,0.005240897388745862
46,0.0005516734093416697,0.0005516734093416697,0.001195292386906951,0.0003677822728944465,0.010481794777491725,0.005976461934534756
47,0.0005516734093416697,0.0005516734093416697,0.003861713865391688,0.0003677822728944465,0.00680397204854726,0.004873115115851416
48,0.0005516734093416697,0.0003677822728944465,0.004781169547627804,0.0002758367046708349,0.005240897388745862,0.0033100404560500183
49,0.0003677822728944465,0.0003677822728944465,0.007539536594336153,0.0002758367046708349,0.002114748069143067,0.003218094887826407
50,0.0003677822728944465,0.0002758367046708349,0.005424788525193086,0.0002758367046708349,0.002114748069143067,0.002114748069143067
51,0.0003677822728944465,0.0002758367046708349,0.005608679661640309,0.0002758367046708349,0.002114748069143067,0.0018389113644722325
52,0.0003677822728944465,0.0002758367046708349,0.005332842956969474,0.0002758367046708349,0.001930856932695844,0.001471129091577786
53,0.0003677822728944465,0.0002758367046708349,0.003861713865391688,0.0002758367046708349,0.0015630746598013976,0.001471129091577786
54,0.0003677822728944465,0.0002758367046708349,0.002206693637366679,0.00018389113644722325,0.001471129091577786,0.0011033468186833395
55,0.0003677822728944465,0.0002758367046708349,0.002206693637366679,0.00018389113644722325,0.0009194556822361162,0.0011033468186833395
56,0.0002758367046708349,0.0002758367046708349,0.0018389113644722325,0.00018389113644722325,0.0009194556822361162,0.001011401250459728
57,0.0002758367046708349,0.00018389113644722325,0.0018389113644722325,0.00018389113644722325,0.0009194556822361162,0.001011401250459728
58,0.0002758367046708349,0.00018389113644722325,0.0018389113644722325,0.00018389113644722325,0.0009194556822361162,0.001011401250459728
59,0.00018389113644722325,0.00018389113644722325,0.0011033468186833395,0.00018389113644722325,0.0009194556822361162,0.001011401250459728
60,0.00018389113644722325,0.00018389113644722325,0.0011033468186833395,0.00018389113644722325,0.0009194556822361162,0.0009194556822361162
61,0.00018389113644722325,0.00018389113644722325,0.001011401250459728,0.00018389113644722325,0.0009194556822361162,0.0009194556822361162
62,0.00018389113644722325,0.00018389113644722325,0.001011401250459728,0.00018389113644722325,0.0009194556822361162,0.0009194556822361162
63,0.00018389113644722325,0.00018389113644722325,0.001011401250459728,0.00018389113644722325,0.0009194556822361162,0.0009194556822361162
64,0.00018389113644722325,0.00018389113644722325,0.0009194556822361162,0.00018389113644722325,0.0009194556822361162,0.0009194556822361162
65,0.00018389113644722325,9.194556822361162e-05,0.0009194556822361162,9.194556822361162e-05,0.0005516734093416697,0.0009194556822361162
66,0.00018389113644722325,9.194556822361162e-05,0.0009194556822361162,9.194556822361162e-05,0.0005516734093416697,0.0009194556822361162
67,0.00018389113644722325,9.194556822361162e-05,0.0009194556822361162,9.194556822361162e-05,0.0005516734093416697,0.0009194556822361162
68,0.00018389113644722325,9.194556822361162e-05,0.0009194556822361162,9.194556822361162e-05,0.0005516734093416697,0.0009194556822361162
69,0.00018389113644722325,9.194556822361162e-05,0.000735564545788893,9.194556822361162e-05,0.0005516734093416697,0.0009194556822361162
70,0.00018389113644722325,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,0.0005516734093416697,0.0009194556822361162
71,0.00018389113644722325,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,0.0005516734093416697,0.0009194556822361162
72,0.00018389113644722325,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,0.0005516734093416697,0.0009194556822361162
73,0.00018389113644722325,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,0.0003677822728944465,0.0005516734093416697
74,0.00018389113644722325,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,0.0003677822728944465,0.0005516734093416697
75,0.00018389113644722325,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,0.0003677822728944465,0.0005516734093416697
76,0.00018389113644722325,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,0.00018389113644722325,0.0005516734093416697
77,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,0.00018389113644722325,0.0005516734093416697
78,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,0.00018389113644722325,0.0005516734093416697
79,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,0.00018389113644722325,0.0005516734093416697
80,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,0.00018389113644722325,0.0005516734093416697
81,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,0.00018389113644722325,0.0005516734093416697
82,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,0.00018389113644722325,0.0005516734093416697
83,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,0.00018389113644722325,0.0005516734093416697
84,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,0.00018389113644722325,0.0005516734093416697
85,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,0.00018389113644722325,0.0005516734093416697
86,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,0.00018389113644722325,0.0005516734093416697
87,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,0.00018389113644722325,0.0003677822728944465
88,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,0.00018389113644722325,0.00018389113644722325
89,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,0.00018389113644722325,0.00018389113644722325
90,9.194556822361162e-05,9.194556822361162e-05,0.0005516734093416697,9.194556822361162e-05,0.00018389113644722325,0.00018389113644722325
91,9.194556822361162e-05,9.194556822361162e-05,0.0003677822728944465,9.194556822361162e-05,0.00018389113644722325,0.00018389113644722325
92,9.194556822361162e-05,9.194556822361162e-05,0.00018389113644722325,9.194556822361162e-05,0.00018389113644722325,0.00018389113644722325
93,9.194556822361162e-05,9.194556822361162e-05,0.00018389113644722325,9.194556822361162e-05,0.00018389113644722325,0.00018389113644722325
94,9.194556822361162e-05,9.194556822361162e-05,0.00018389113644722325,9.194556822361162e-05,0.00018389113644722325,0.00018389113644722325
95,9.194556822361162e-05,9.194556822361162e-05,0.00018389113644722325,9.194556822361162e-05,0.00018389113644722325,0.00018389113644722325
96,9.194556822361162e-05,9.194556822361162e-05,0.00018389113644722325,9.194556822361162e-05,0.00018389113644722325,0.00018389113644722325
97,9.194556822361162e-05,9.194556822361162e-05,0.00018389113644722325,9.194556822361162e-05,0.00018389113644722325,0.00018389113644722325
98,9.194556822361162e-05,9.194556822361162e-05,0.00018389113644722325,9.194556822361162e-05,0.00018389113644722325,9.194556822361162e-05
99,0.0,0.0,0.0,0.0,0.0,0.0
