f,in_degree_centrality,out_degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality,katz_centrality
0,0.2259974357040501,0.22233954295195715,0.21755034316313449,0.2270910325062222,0.22603514593860774,0.2298438796289313,0.2271664529753375,0.22611056640772306
1,0.21355305830002264,0.20782110264725848,0.19085149709631194,0.21611735424994344,0.21555170073157856,0.22003921864393997,0.21638132589184705,0.21426955275661816
2,0.20269251074741684,0.1917188324911381,0.1613998039067803,0.20514367599366468,0.20653895467229808,0.2087261482766423,0.20446489177162683,0.20273022098197452
3,0.1916057017874651,0.17467380647107625,0.13258918470472886,0.19609321969982654,0.1963949015762878,0.19820499283505544,0.19533901500867334,0.18998416170148577
4,0.18051889282751338,0.15815672373482162,0.10317520174975488,0.18696734293687306,0.18527038238177843,0.18681650199864244,0.18719360434421903,0.17923674485255298
5,0.16871558941096615,0.14179048193679764,0.07281846293083943,0.17855796063051513,0.17644618749528623,0.17531488045855645,0.1778414661739196,0.16781054378158233
6,0.15789275209291803,0.12572592201523494,0.043894713025115016,0.16969605550946526,0.1658873218191417,0.16238027000527944,0.16950750433667697,0.15785504185836036
7,0.14593860773814013,0.10890715740251905,0.009880081454106645,0.16090957085753074,0.15676144505618825,0.15136888151444303,0.15955200241345502,0.14597631797269778
8,0.13270231540840183,0.0918621313824572,0.0006033637529225432,0.1521230862055962,0.14590089750358248,0.1388867938758579,0.15189682479825026,0.13175955954446036
9,0.12233200090504563,0.07466626442416471,0.00033939211101893053,0.14556150539256354,0.13624707745682177,0.1257636322497926,0.14627799984915907,0.12071046081906629
10,0.10879402669884607,0.05743268723131458,0.0001508409382306358,0.1375292254317822,0.12323704653442945,0.11467682328984086,0.13828343012293537,0.1097744927973452
11,0.097744927973452,0.041330417075194206,0.0001508409382306358,0.13085451391507655,0.11052869748849838,0.1019684742439098,0.1292329738290972,0.09687759257862584
12,0.08620559619880835,0.03163888679387586,0.0001508409382306358,0.1242929331020439,0.10015838298514217,0.09042914246926616,0.12255826231239159,0.08756316464288408
13,0.07304472433818539,0.024888754808054907,3.771023455765895e-05,0.11531789727732107,0.09193755185157251,0.07726827060864319,0.1144505618824949,0.07715513990497021
14,0.06440908062448149,0.015574326872313147,3.771023455765895e-05,0.10984991326646051,0.08296251602684969,0.06561580813032657,0.10917112904442265,0.06802926314201674
15,0.058224602157025414,0.008673353948261558,3.771023455765895e-05,0.10381627573723509,0.07304472433818539,0.053623953540991025,0.10155366166377555,0.05833773286069839
16,0.050720265480051284,0.00018855117278829473,3.771023455765895e-05,0.09736782562787541,0.06233501772381024,0.0451014405309601,0.09574628554189607,0.051549890640319784
17,0.040048269100233805,0.00018855117278829473,3.771023455765895e-05,0.0916735802096689,0.051700731578550416,0.03401463157100837,0.09016517082736254,0.04453578701259522
18,0.02832038615280187,0.00018855117278829473,3.771023455765895e-05,0.08643185760615431,0.04317821856851949,0.024737913869824272,0.08458405611282903,0.039218643939965304
19,0.02013726525378988,0.00011313070367297684,3.771023455765895e-05,0.08058677124971718,0.03786107549588959,0.01836488422957991,0.07971943585489102,0.03544762048419941
20,0.007240365035070518,0.00011313070367297684,3.771023455765895e-05,0.07444000301681876,0.030997812806395655,0.00999321215777962,0.0737612187947809,0.028961460140282072
21,0.006674711516705634,3.771023455765895e-05,3.771023455765895e-05,0.06987706463534203,0.02262614073459537,0.0021871936043442192,0.06818010408024738,0.022739271438268347
22,0.005241722603514594,3.771023455765895e-05,3.771023455765895e-05,0.06587977977223018,0.01798778188400332,0.0005656535183648843,0.06546496719209594,0.01798778188400332
23,0.0034693415793046233,3.771023455765895e-05,3.771023455765895e-05,0.06131684139075345,0.013877366317218493,0.0002639716419036126,0.0609020288106192,0.015876008748774418
24,0.002979108530055057,3.771023455765895e-05,3.771023455765895e-05,0.05784749981144883,0.0107474168489328,0.0002639716419036126,0.05735726676219926,0.007956859491666038
25,0.00286597782638208,3.771023455765895e-05,3.771023455765895e-05,0.05158760087487744,0.007051813862282224,0.0002639716419036126,0.05271890791160721,0.003167659702843352
26,0.00286597782638208,3.771023455765895e-05,3.771023455765895e-05,0.048985594690398974,0.0032430801719586697,0.00018855117278829473,0.04800512859189984,0.0016215400859793349
27,0.0009427558639414737,3.771023455765895e-05,3.771023455765895e-05,0.045026020061844786,0.0032430801719586697,0.0001508409382306358,0.04347990044498077,0.0016215400859793349
28,0.0009427558639414737,3.771023455765895e-05,3.771023455765895e-05,0.040387661211252736,0.0006410739874802021,0.0001508409382306358,0.040199110038464436,0.0009427558639414737
29,0.0009427558639414737,3.771023455765895e-05,3.771023455765895e-05,0.037823365261331926,0.0006410739874802021,0.0001508409382306358,0.036541217286371525,0.0009427558639414737
30,0.0001508409382306358,3.771023455765895e-05,3.771023455765895e-05,0.03401463157100837,0.0006410739874802021,0.0001508409382306358,0.03420318274379667,0.0009427558639414737
31,0.0001508409382306358,3.771023455765895e-05,3.771023455765895e-05,0.032506222188702014,0.0006410739874802021,0.0001508409382306358,0.03265706312693265,0.00033939211101893053
32,0.0001508409382306358,3.771023455765895e-05,3.771023455765895e-05,0.028131834980013575,0.0001508409382306358,0.0001508409382306358,0.02975337506599291,0.00033939211101893053
33,0.0001508409382306358,3.771023455765895e-05,3.771023455765895e-05,0.02692510747416849,0.0001508409382306358,0.0001508409382306358,0.0271890791160721,0.00033939211101893053
34,0.0001508409382306358,3.771023455765895e-05,3.771023455765895e-05,0.026359453955803604,0.0001508409382306358,3.771023455765895e-05,0.026623425597707216,0.00033939211101893053
35,0.0001508409382306358,3.771023455765895e-05,3.771023455765895e-05,0.025944641375669358,0.0001508409382306358,3.771023455765895e-05,0.025001885511727884,0.0001508409382306358
36,0.0001508409382306358,3.771023455765895e-05,3.771023455765895e-05,0.022701561203710686,0.0001508409382306358,3.771023455765895e-05,0.02190964627799985,0.0001508409382306358
37,0.0001508409382306358,3.771023455765895e-05,3.771023455765895e-05,0.020589788068481787,0.0001508409382306358,3.771023455765895e-05,0.0214948336978656,0.0001508409382306358
38,0.0001508409382306358,3.771023455765895e-05,3.771023455765895e-05,0.018176333056791612,0.0001508409382306358,3.771023455765895e-05,0.018930537747944794,0.0001508409382306358
39,0.0001508409382306358,3.771023455765895e-05,3.771023455765895e-05,0.01712044648917716,0.0001508409382306358,3.771023455765895e-05,0.015989139452447395,0.0001508409382306358
40,0.0001508409382306358,3.771023455765895e-05,3.771023455765895e-05,0.015989139452447395,0.0001508409382306358,3.771023455765895e-05,0.01583829851421676,0.0001508409382306358
41,0.0001508409382306358,3.771023455765895e-05,3.771023455765895e-05,0.015612037106870804,0.0001508409382306358,3.771023455765895e-05,0.014443019835583378,0.0001508409382306358
42,0.0001508409382306358,3.771023455765895e-05,3.771023455765895e-05,0.014292178897352742,0.0001508409382306358,3.771023455765895e-05,0.010596575910702165,0.0001508409382306358
43,0.0001508409382306358,3.771023455765895e-05,3.771023455765895e-05,0.010408024737913869,0.0001508409382306358,3.771023455765895e-05,0.009766950750433668,0.0001508409382306358
44,0.0001508409382306358,3.771023455765895e-05,3.771023455765895e-05,0.009465268873972397,0.0001508409382306358,3.771023455765895e-05,0.009616109812203032,0.0001508409382306358
45,0.0001508409382306358,3.771023455765895e-05,3.771023455765895e-05,0.009465268873972397,0.0001508409382306358,3.771023455765895e-05,0.006900972924051588,0.0001508409382306358
46,0.0001508409382306358,3.771023455765895e-05,3.771023455765895e-05,0.006561580813032657,0.0001508409382306358,3.771023455765895e-05,0.006523870578474998,0.0001508409382306358
47,0.0001508409382306358,3.771023455765895e-05,3.771023455765895e-05,0.006523870578474998,0.0001508409382306358,3.771023455765895e-05,0.005505694245418207,0.0001508409382306358
48,0.0001508409382306358,3.771023455765895e-05,3.771023455765895e-05,0.0053171430726299115,0.0001508409382306358,3.771023455765895e-05,0.0053171430726299115,0.0001508409382306358
49,0.0001508409382306358,3.771023455765895e-05,3.771023455765895e-05,0.0053171430726299115,0.0001508409382306358,3.771023455765895e-05,0.0053171430726299115,0.0001508409382306358
50,3.771023455765895e-05,3.771023455765895e-05,3.771023455765895e-05,0.004977750961610981,0.0001508409382306358,3.771023455765895e-05,0.004977750961610981,0.0001508409382306358
