f,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality
0,0.977617002034818,0.9751300022609088,0.9867736830205742,0.9699299118245535,0.9865475921320371,0.9845127741352023
1,0.9597558218403799,0.9519556861858467,0.975356093149446,0.9466425503052227,0.9762604567035948,0.972303866154194
2,0.942912050644359,0.9339814605471399,0.9639385032783179,0.9266335066696813,0.9647298213881981,0.9607732308387972
3,0.9245986886728464,0.9134071896902555,0.9501469590775492,0.9080940538096315,0.9519556861858467,0.9481121410807144
4,0.9086592810309745,0.8969025548270405,0.9294596427763961,0.8859371467329866,0.9385032783178838,0.9330770969929911
5,0.8912502826136107,0.8779109201899163,0.9147637350214787,0.8655889667646394,0.9230160524530862,0.918042052905268
6,0.8745195568618584,0.8573366493330319,0.9016504634863215,0.841058105358354,0.9082070992539001,0.9018765543748587
7,0.8576757856658377,0.8378928329188333,0.8872936920642098,0.8195794709473209,0.8944155550531313,0.887519782952747
8,0.8415102871354284,0.8168663802848746,0.8730499660863668,0.7986660637576306,0.8794935564096766,0.8720325570879494
9,0.8244404250508705,0.7965182003165272,0.8577888311101063,0.7780917929007461,0.8633280578792675,0.8574496947773005
10,0.8073705629663125,0.7783178837892832,0.8447886050192177,0.7557087949355641,0.8496495591227674,0.8409450599140854
11,0.7887180646619941,0.7554827040470269,0.8290752882658828,0.7341171150802622,0.8326927424824779,0.8252317431607507
12,0.7693872936920642,0.7330997060818449,0.8148315622880398,0.7134297987791092,0.8177707438390233,0.808614062853267
13,0.7516391589418946,0.7112819353380059,0.7995704273117793,0.6912728917024644,0.8019443816414199,0.7923355188785892
14,0.734456251413068,0.6904815735925842,0.7821614288944155,0.6666289848519105,0.7872484738865023,0.7759439294596427
15,0.7147863441103324,0.6651593940764188,0.7674655211394981,0.6445851232195342,0.7722134297987792,0.7594392945964278
16,0.6922903007008817,0.6459416685507574,0.7503956590549401,0.620054261813249,0.7549174768256839,0.7440651141758987
17,0.6717160298439973,0.6249152159167985,0.7329866606375763,0.5947320822970834,0.7388650237395433,0.7257517522043861
18,0.6517069862084558,0.6029843997286909,0.7170472529957043,0.5695229482251866,0.722134297987791,0.7104906172281257
19,0.6336197151254804,0.5798100836536287,0.6981686638028487,0.5449920868189012,0.7033687542392042,0.6920642098123445
20,0.6096540809405381,0.5572009947999096,0.6800813927198733,0.5195568618584671,0.6848293013791544,0.6725073479538775
21,0.5853493104227899,0.5354962695003391,0.6634637124123898,0.49231290978973546,0.6653854849649559,0.6540809405380963
22,0.5622880397919964,0.5102871354284423,0.6482025774361293,0.46405154872258647,0.6474112593262491,0.6362197603436581
23,0.5396789509382772,0.48462581957947093,0.6271761248021704,0.4374858693194664,0.6263848066922904,0.6171150802622655
24,0.5142437259778431,0.46043409450599143,0.6111236717160299,0.4127289170246439,0.6072801266108976,0.5966538548496496
25,0.48982591001582637,0.43398146054713993,0.595410354962695,0.382206647072123,0.5865928103097445,0.5782274474338684
26,0.4617906398372146,0.4071896902554827,0.5799231290978973,0.34908433190142435,0.5666968121184717,0.5539226769161203
27,0.42572914311553245,0.38130228351797424,0.562401085236265,0.3170924711734117,0.5464616775943929,0.5305222699525209
28,0.3923807370562966,0.3541713768935112,0.5445399050418268,0.28317883789283294,0.525435224960434,0.5082523174316075
29,0.35620619489034594,0.319805561835858,0.5275830884015374,0.24621297761700203,0.5040696359936695,0.4831562288039792
30,0.31867510739317206,0.28973547366041147,0.5102871354284423,0.207325344788605,0.48168663802848743,0.45749491295500794
31,0.2786570201220891,0.2507347953877459,0.4934433642324214,0.1567940312005426,0.4589645037304997,0.43205968799457384
32,0.23728238751978295,0.21716029843997287,0.47682568392493785,0.10230612706307936,0.43409450599140853,0.40572009947999094
33,0.17216821162107168,0.1738638932851006,0.45726882206647074,0.05177481347501696,0.4111462808048836,0.38356319240334613
34,0.12875876102193082,0.13848066922903007,0.44166855075740447,0.013113271535157133,0.3854849649559123,0.35224960434094504
35,0.06228803979199638,0.08738412841962469,0.4238073705629663,0.004069635993669455,0.3576757856658377,0.319805561835858
36,0.02475695229482252,0.013000226090888536,0.40345919059461904,0.003956590549400859,0.33088401537418044,0.29063983721456027
37,0.004069635993669455,0.006330544879041375,0.3862762830657924,0.0036174542165950713,0.3003617454216595,0.2628306579244856
38,0.003956590549400859,0.0028261361067148994,0.36547592132037077,0.0024869997739091114,0.2722134297987791,0.22382997965182003
39,0.0020348179968347276,0.0023739543296405156,0.3451277413520235,0.0012434998869545557,0.24248247795613836,0.1939859823649107
40,0.0012434998869545557,0.0022609088853719197,0.3227447433868415,0.0012434998869545557,0.2076644811214108,0.1550983495365137
41,0.0012434998869545557,0.0021478634411033234,0.29911824553470495,0.0012434998869545557,0.18155098349536514,0.12468912502826136
42,0.0012434998869545557,0.0014695907754917476,0.2788831110106263,0.0007913181098801719,0.16154193985982365,0.09789735473660412
43,0.0012434998869545557,0.0012434998869545557,0.25740447659959304,0.0005652272213429799,0.13961112367171602,0.05177481347501696
44,0.0012434998869545557,0.0012434998869545557,0.23445625141306806,0.0004521817770743839,0.11745421659507121,0.0168437711960208
45,0.0009043635541487678,0.0012434998869545557,0.20427311779335292,0.0004521817770743839,0.09405380963147185,0.008930590097219082
46,0.0005652272213429799,0.0007913181098801719,0.18369884693646846,0.0004521817770743839,0.0839927650915668,0.008026226543070314
