f,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality
0,8.815621280909772e-05,8.815621280909772e-05,8.815621280909772e-05,8.815621280909772e-05,8.815621280909772e-05,8.815621280909772e-05
1,8.815621280909772e-05,8.815621280909772e-05,8.815621280909772e-05,0.00017631242561819545,0.00017631242561819545,8.815621280909772e-05
2,8.815621280909772e-05,8.815621280909772e-05,8.815621280909772e-05,0.00017631242561819545,0.00017631242561819545,8.815621280909772e-05
3,8.815621280909772e-05,0.0003526248512363909,0.0003526248512363909,0.00017631242561819545,0.00017631242561819545,8.815621280909772e-05
4,0.00017631242561819545,0.0003526248512363909,0.0003526248512363909,0.00017631242561819545,0.00017631242561819545,8.815621280909772e-05
5,0.0003526248512363909,0.0003526248512363909,0.0003526248512363909,0.00017631242561819545,0.0010578745537091726,0.0003526248512363909
6,0.0003526248512363909,0.00039670295764093977,0.0003526248512363909,0.00017631242561819545,0.0010578745537091726,0.0003526248512363909
7,0.0003526248512363909,0.00039670295764093977,0.0003526248512363909,0.0002203905320227443,0.0010578745537091726,0.0003526248512363909
8,0.0003526248512363909,0.00039670295764093977,0.0003526248512363909,0.0002203905320227443,0.0010578745537091726,0.0003526248512363909
9,0.00039670295764093977,0.0003526248512363909,0.0003526248512363909,0.0002203905320227443,0.0010578745537091726,0.0003526248512363909
10,0.00039670295764093977,0.0003526248512363909,0.0003526248512363909,0.00026446863842729314,0.0010578745537091726,0.0003526248512363909
11,0.00039670295764093977,0.00039670295764093977,0.0003526248512363909,0.00026446863842729314,0.0010578745537091726,0.00039670295764093977
12,0.0004407810640454886,0.00039670295764093977,0.0004407810640454886,0.0003526248512363909,0.0010578745537091726,0.00039670295764093977
13,0.0004407810640454886,0.00039670295764093977,0.0004407810640454886,0.0003526248512363909,0.0010578745537091726,0.00039670295764093977
14,0.0005289372768545863,0.00039670295764093977,0.0004407810640454886,0.0003526248512363909,0.0010578745537091726,0.00039670295764093977
15,0.0005289372768545863,0.0007493278088773306,0.0004407810640454886,0.0004407810640454886,0.0010578745537091726,0.0004407810640454886
16,0.00048485917045003747,0.0007493278088773306,0.0004407810640454886,0.0004407810640454886,0.0010578745537091726,0.0004407810640454886
17,0.0005289372768545863,0.0007493278088773306,0.0004407810640454886,0.0004407810640454886,0.0010578745537091726,0.0004407810640454886
18,0.0007052497024727818,0.0007493278088773306,0.0004407810640454886,0.0005730153832591352,0.0010578745537091726,0.0004407810640454886
19,0.0016308899369683078,0.0006611715960682329,0.0004407810640454886,0.0005730153832591352,0.0010578745537091726,0.0008374840216864284
20,0.0016308899369683078,0.0008815621280909772,0.0010137964473046239,0.000617093489663684,0.0010578745537091726,0.0010137964473046239
21,0.008198527791246088,0.0008815621280909772,0.0010137964473046239,0.0011460307665182704,0.0010578745537091726,0.0010137964473046239
22,0.004760435491691277,0.0008815621280909772,0.001234186979327368,0.0015427337241592102,0.0010578745537091726,0.001234186979327368
23,0.0011901088729228191,0.0017190461497774057,0.0011019526601137215,0.0008374840216864284,0.0010578745537091726,0.0010578745537091726
24,0.00048485917045003747,0.002512452065059285,0.0010578745537091726,0.0004407810640454886,0.0010578745537091726,0.0023802177458456383
25,0.0004407810640454886,0.0007493278088773306,0.0010578745537091726,0.000308546744831842,0.0010578745537091726,0.0017190461497774057
26,0.0004407810640454886,0.00039670295764093977,0.0014545775113501123,0.00026446863842729314,0.0014545775113501123,0.0023361396394410896
27,0.0004407810640454886,0.0003526248512363909,0.0017190461497774057,0.00017631242561819545,0.003790717150791202,0.00656763785427778
28,0.0002203905320227443,0.0003526248512363909,0.008066293472032441,0.00017631242561819545,0.0030413893419138716,0.011945166835632742
29,0.0002203905320227443,0.0002203905320227443,0.0026006082778683827,0.00017631242561819545,0.0039229514700048485,0.011283995239564509
30,0.00017631242561819545,0.00017631242561819545,0.007669590514391502,0.00017631242561819545,0.006655794067086878,0.005553841406973156
31,0.00017631242561819545,0.00017631242561819545,0.007934059152818794,0.00017631242561819545,0.0052012165557367655,0.0038788733636002997
32,0.00017631242561819545,0.00017631242561819545,0.004892669810904924,0.00013223431921364657,0.003790717150791202,0.0029091550227002246
33,0.00017631242561819545,0.00017631242561819545,0.003129545554722969,0.00013223431921364657,0.002556530171463834,0.0023361396394410896
34,0.00017631242561819545,0.00017631242561819545,0.0029973112355093224,0.00013223431921364657,0.0014986556177546612,0.002115749107418345
35,0.00017631242561819545,0.00017631242561819545,0.0022479834266319917,0.00013223431921364657,0.0013664212985410147,0.0016308899369683078
36,0.00017631242561819545,0.00017631242561819545,0.0016308899369683078,0.00013223431921364657,0.0011901088729228191,0.0015427337241592102
37,0.00017631242561819545,0.00017631242561819545,0.0016308899369683078,8.815621280909772e-05,0.0010578745537091726,0.0014986556177546612
38,0.00017631242561819545,0.00013223431921364657,0.0014104994049455636,8.815621280909772e-05,0.0010578745537091726,0.0014986556177546612
39,0.00017631242561819545,0.00013223431921364657,0.0014104994049455636,8.815621280909772e-05,0.0007493278088773306,0.0010578745537091726
40,0.00017631242561819545,8.815621280909772e-05,0.0014104994049455636,8.815621280909772e-05,0.0007052497024727818,0.0007493278088773306
41,0.00017631242561819545,8.815621280909772e-05,0.0010578745537091726,8.815621280909772e-05,0.00048485917045003747,0.0007493278088773306
42,0.00013223431921364657,8.815621280909772e-05,0.0009697183409000749,8.815621280909772e-05,0.00048485917045003747,0.0007493278088773306
43,0.00013223431921364657,8.815621280909772e-05,0.0009256402344955261,8.815621280909772e-05,0.0004407810640454886,0.0007493278088773306
44,8.815621280909772e-05,8.815621280909772e-05,0.0009256402344955261,4.407810640454886e-05,0.0004407810640454886,0.0007493278088773306
45,8.815621280909772e-05,8.815621280909772e-05,0.0007493278088773306,4.407810640454886e-05,0.0004407810640454886,0.0004407810640454886
46,8.815621280909772e-05,8.815621280909772e-05,0.0007493278088773306,4.407810640454886e-05,0.00039670295764093977,0.0004407810640454886
47,8.815621280909772e-05,8.815621280909772e-05,0.0004407810640454886,4.407810640454886e-05,0.00039670295764093977,0.0004407810640454886
48,8.815621280909772e-05,8.815621280909772e-05,0.0004407810640454886,4.407810640454886e-05,0.00039670295764093977,0.0004407810640454886
49,8.815621280909772e-05,8.815621280909772e-05,0.0004407810640454886,4.407810640454886e-05,0.00039670295764093977,0.0004407810640454886
50,8.815621280909772e-05,8.815621280909772e-05,0.0004407810640454886,4.407810640454886e-05,0.00039670295764093977,0.0004407810640454886
51,8.815621280909772e-05,8.815621280909772e-05,0.0004407810640454886,4.407810640454886e-05,0.00039670295764093977,0.0004407810640454886
52,8.815621280909772e-05,8.815621280909772e-05,0.0004407810640454886,4.407810640454886e-05,0.00039670295764093977,0.0004407810640454886
53,8.815621280909772e-05,8.815621280909772e-05,0.0004407810640454886,4.407810640454886e-05,0.00039670295764093977,0.0004407810640454886
54,8.815621280909772e-05,8.815621280909772e-05,0.0004407810640454886,4.407810640454886e-05,0.00039670295764093977,0.0004407810640454886
55,8.815621280909772e-05,8.815621280909772e-05,0.0004407810640454886,4.407810640454886e-05,0.00039670295764093977,0.0004407810640454886
56,8.815621280909772e-05,8.815621280909772e-05,0.0004407810640454886,4.407810640454886e-05,0.00039670295764093977,0.0004407810640454886
57,8.815621280909772e-05,8.815621280909772e-05,0.0004407810640454886,4.407810640454886e-05,0.00039670295764093977,0.0004407810640454886
58,8.815621280909772e-05,8.815621280909772e-05,0.0004407810640454886,4.407810640454886e-05,0.00017631242561819545,0.0004407810640454886
59,8.815621280909772e-05,8.815621280909772e-05,0.0004407810640454886,4.407810640454886e-05,0.00017631242561819545,0.0004407810640454886
60,8.815621280909772e-05,8.815621280909772e-05,0.0004407810640454886,4.407810640454886e-05,0.00017631242561819545,0.0004407810640454886
61,8.815621280909772e-05,8.815621280909772e-05,0.0004407810640454886,4.407810640454886e-05,0.00017631242561819545,0.0004407810640454886
62,8.815621280909772e-05,8.815621280909772e-05,0.0004407810640454886,4.407810640454886e-05,0.00017631242561819545,0.0004407810640454886
