f,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality
0,0.9644289681315291,0.9663684048133292,0.9745228544981708,0.944902366994314,0.9758892757967118,0.9747432450301935
1,0.9332216687971084,0.9385551196720588,0.9516022391678054,0.9008683386961696,0.9532331291047736,0.9528805042535373
2,0.9035571031868471,0.9084938511041566,0.9274474368581126,0.861065808612862,0.9289020143694627,0.9305769824128356
3,0.872790584916472,0.877683254727377,0.9051439150174109,0.8236875743818045,0.9055406179750518,0.9079208357208974
4,0.8436549565830652,0.8472693613082382,0.879622691409177,0.7850310750650152,0.881870674835809,0.8854410014545775
5,0.8109490016308899,0.8162824525058403,0.8548507956098206,0.7467712787058668,0.856569841759598,0.8612861991448847
6,0.7797857804028739,0.7823863886807423,0.8304756027681051,0.7125666681359368,0.8306519151937233,0.8373517873672147
7,0.7476087627275533,0.750077136686208,0.8049543791598713,0.6763344646713977,0.8057037069687486,0.8127121258870719
8,0.7151231983074007,0.7152995107330189,0.7811962798078195,0.6407193546965222,0.7785515934235465,0.7848106845329924
9,0.6803455723542117,0.6829021025256755,0.7547053378586855,0.603120729933442,0.7514435579847489,0.7593776171375678
10,0.6457442588266408,0.6477277736148455,0.7287433331864063,0.5667122140432846,0.726627584078988,0.7308150041874201
11,0.6140521003217702,0.6092916648300789,0.7010622823643496,0.530920791642791,0.6994313924273813,0.7030457971525543
12,0.5721338211310442,0.5753515228985763,0.67025168598757,0.4926609952836426,0.6709569356900428,0.6739101688191476
13,0.533080618856614,0.5378851324547097,0.6404108079516904,0.45290254330673957,0.641909463569445,0.6437607440384361
14,0.4917794331555516,0.5018733195221933,0.6097324458941243,0.4141578877771411,0.6146691938114338,0.613963944108961
15,0.45237360602988497,0.46273196103495395,0.5798474897518403,0.3750165292899017,0.5873848459470181,0.580949442411954
16,0.409088905540618,0.420416978886587,0.5487283466302287,0.3355666240578305,0.5561775466125976,0.5464803632035967
17,0.3609556133468506,0.37854277780226564,0.5170361881253581,0.29294309516463174,0.5261603561510998,0.5102040816326531
18,0.30206726319037336,0.3346850619297395,0.4811125314056508,0.2507162692290739,0.49411557279499274,0.4696522237404681
19,0.2422973509058051,0.28725701943844495,0.44399876581302067,0.20760788116542514,0.4624674923965266,0.43037863093401507
20,0.17441706704279983,0.23665535328602283,0.40635606294353593,0.15630096531053025,0.42852735046502405,0.38806364878564814
21,0.057125225900295326,0.1785163309384229,0.3701238594789968,0.09917573941023494,0.3949398333847578,0.350949883193018
22,0.005862388151804999,0.11870234054745007,0.33358310926962575,0.03279411116498435,0.35963327015471414,0.3101335566624058
23,0.0013664212985410147,0.03755454665667563,0.29272270463260897,0.0008815621280909772,0.32102084894432936,0.2644245603208886
24,0.0005730153832591352,0.0037025609379821045,0.2537576585709878,0.00048485917045003747,0.2838189271388901,0.22876537223960858
25,0.00048485917045003747,0.0007934059152818795,0.21752545510644863,0.0003526248512363909,0.24282628818265967,0.17719398774628642
26,0.00048485917045003747,0.0004407810640454886,0.17834001851280468,0.00026446863842729314,0.19989421254462908,0.13615727068365144
27,0.00048485917045003747,0.0004407810640454886,0.13721514523736061,0.00017631242561819545,0.16692378895402654,0.09397452285449817
28,0.0002203905320227443,0.0004407810640454886,0.08079516903953807,0.00017631242561819545,0.13399744346982853,0.04350509102128972
29,0.0002203905320227443,0.0003526248512363909,0.06144488032794111,0.00017631242561819545,0.09216732049191166,0.01317935381496011
30,0.0002203905320227443,0.0003526248512363909,0.032617798739366155,0.00017631242561819545,0.05218847798298585,0.006523559747873231
31,0.00017631242561819545,0.00017631242561819545,0.008110371578436991,0.00017631242561819545,0.011151760920350862,0.004407810640454886
32,0.00017631242561819545,0.00017631242561819545,0.0059064662582095475,0.00017631242561819545,0.005068982236523119,0.0034380922995548113
33,0.00017631242561819545,0.00017631242561819545,0.0040551857892184955,0.00017631242561819545,0.0026446863842729314,0.002865076916295676
34,0.00017631242561819545,0.00017631242561819545,0.0030854674483184203,0.00017631242561819545,0.0015427337241592102,0.002820998809891127
35,0.00017631242561819545,0.00017631242561819545,0.0029973112355093224,0.00013223431921364657,0.0014986556177546612,0.002820998809891127
36,0.00017631242561819545,0.00017631242561819545,0.002820998809891127,0.00013223431921364657,0.0014986556177546612,0.002820998809891127
37,0.00017631242561819545,0.00017631242561819545,0.002820998809891127,0.00013223431921364657,0.0010578745537091726,0.002820998809891127
38,0.00017631242561819545,0.00017631242561819545,0.002776920703486578,8.815621280909772e-05,0.0010578745537091726,0.0016308899369683078
