f,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality
0,0.9787771022140644,0.9769416083514971,0.9865779511299759,0.9730411838935413,0.9864632327635654,0.9811861879086842
1,0.9607663186876219,0.9569806125960766,0.9733853389927728,0.9514741310083744,0.9749913961225192,0.9674199839394287
2,0.9430996902604107,0.9363313066421934,0.9581277962601813,0.9279568658942297,0.9606516003212114,0.9534243432373523
3,0.9288746128255133,0.9141906619249742,0.934725249512447,0.9040954456808535,0.9467706779855455,0.9393139841688655
4,0.9113227027647126,0.8911322702764712,0.9153378455890788,0.8808076172995296,0.931283698520133,0.9245153149019157
5,0.8943443845359642,0.8695652173913043,0.8953768498336584,0.8577492256510267,0.9162555925203625,0.9098313640013767
6,0.8792015601697832,0.8475392910404956,0.8803487438338878,0.834231960536882,0.9022599518182861,0.8953768498336584
7,0.861534931742572,0.8247103361248136,0.8653206378341173,0.8119765974532522,0.8879201560169783,0.879889870368246
8,0.8454743604451073,0.8026844097740048,0.8497189400022944,0.7889182058047494,0.8730067683836182,0.8658942296661696
9,0.8283813238499483,0.7810026385224275,0.8353791442009866,0.7672364345531719,0.8569461970861535,0.8485717563381897
10,0.8097969484914534,0.7564529081105885,0.8209246300332683,0.7446369163703109,0.8432947114833085,0.8330847768727774
11,0.7913272914993691,0.7336239531949065,0.8052082138350349,0.7216932430882185,0.8289549156820006,0.815877021911208
12,0.7697602386142022,0.7118274635769186,0.7877710221406448,0.6995525983709991,0.8142709647814615,0.8015372261099002
13,0.7485373408282666,0.6889985086612367,0.7715957324767695,0.6769530801881382,0.7985545485832282,0.7850177813467937
14,0.7283469083400252,0.6660548353791442,0.7562234713777676,0.6542388436388665,0.7832970058506367,0.770219112079844
15,0.7091889411494781,0.6443730641275668,0.741195365377997,0.6294596764942068,0.7676953080188138,0.7512905816221177
16,0.6854422393025124,0.6247562234713777,0.7244464838820696,0.605712974647241,0.7516347367213491,0.7335092348284961
17,0.6614661007227257,0.6020419869221062,0.7098772513479408,0.5816221177010439,0.7328209246300332,0.7175633818974417
18,0.6385224274406333,0.5809338075025812,0.6943902718825284,0.5595961913502352,0.7149248594700012,0.7009292187679248
19,0.616611219456235,0.5592520362510038,0.6805093495468625,0.5336698405414707,0.6961110473786853,0.6834920270735345
20,0.5958471951359413,0.5377997017322473,0.662039692554778,0.5102672937937364,0.6764942067224963,0.6657106802799128
21,0.5699208443271768,0.514397154984513,0.6460938396237238,0.48755305724446485,0.6602041986922106,0.6457496845244923
22,0.5426178731214868,0.4921417919008833,0.6312951703567741,0.46231501663416313,0.6429964437306412,0.6275094642652289
