f,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality
0,0.9711156959212823,0.9698460561815585,0.9834946833835899,0.969369941279162,0.9866687827328995,0.982542453578797
1,0.9488970004761149,0.9444532613870814,0.9734962704332646,0.934772258371687,0.9733375654657991,0.9698460561815585
2,0.9309633391525155,0.9211236311696556,0.9639739723853357,0.909062053642279,0.9638152674178702,0.9574670687192509
3,0.9112839231867957,0.8950960165053167,0.9534994445326138,0.8811299793683542,0.9538168544675448,0.9463577209966672
4,0.8923980320584034,0.8725599111252182,0.9435010315822885,0.8560545945088082,0.943977146484685,0.9358831931439454
5,0.8719250912553563,0.8511347405173781,0.9333439136644976,0.8274877003650214,0.9336613235994287,0.9254086652912236
6,0.853039200126964,0.8274877003650214,0.9192191715600698,0.7995556260910966,0.9196952864624662,0.9144580225361054
7,0.8332010791937787,0.800666560863355,0.8993810506268847,0.77098873194731,0.9060466592604348,0.8950960165053167
8,0.8146325980003174,0.7770195207109982,0.8827170290430091,0.7444850023805745,0.8893826376765592,0.8776384700841137
9,0.7925726075226155,0.7538485954610379,0.861926678305031,0.7176638628789082,0.8722425011902872,0.8609744485002381
10,0.7720996667195683,0.7281383907316299,0.8452626567211554,0.6875099190604665,0.8555784796064116,0.8430407871766387
11,0.7522615457863832,0.7016346611648945,0.830979209649262,0.6581495000793525,0.8363751785430884,0.8254245357879701
12,0.7309950801460086,0.6775115061101412,0.8173305824472306,0.628312966195842,0.8195524519917473,0.8063799396921124
13,0.7095699095381686,0.6522774162831296,0.8035232502777337,0.6011744167592445,0.8033645453102682,0.7874940485637201
14,0.6867163942231392,0.6259323916838597,0.787811458498651,0.5735597524202507,0.7865418187589271,0.7674972226630693
15,0.662593239168386,0.5959371528328836,0.7681320425329313,0.5441993334391366,0.766703697825742,0.7478178066973497
16,0.6403745437232186,0.5668941437867006,0.7468655768925567,0.5143627995556261,0.749246151404539,0.7302015553086811
17,0.614188224091414,0.5391207744802412,0.7225837168703381,0.4792890017457546,0.7322647198857324,0.7108395492778924
18,0.5873670845897476,0.5054753213775591,0.7025868909696874,0.4485002380574512,0.714331058562133,0.688620853832725
19,0.5657832090144421,0.4767497222663069,0.6806856054594509,0.40914140612601174,0.6952864624662752,0.6662434534200921
20,0.540707824154896,0.4467544834153309,0.6554515156324393,0.3759720679257261,0.6740199968259006,0.6452943977146485
21,0.5118235200761784,0.41088716076813203,0.631963180447548,0.33804158070147594,0.6554515156324393,0.623393112204412
22,0.4818282812252023,0.3791461672750357,0.6078400253927948,0.3012220282494842,0.6373591493413744,0.5984764323123314
23,0.4421520393588319,0.3453420092048881,0.5830820504681796,0.2551975876844945,0.6114902396445009,0.5694334232661482
24,0.40469766703697824,0.3064592921758451,0.557847960641168,0.207903507379781,0.5902237740041263,0.5430883986668783
25,0.3635930804634185,0.27138549436597365,0.536422790033328,0.15172194889700047,0.5643548643072528,0.5169020790350738
26,0.3278844627836851,0.22726551341056975,0.5142040945881606,0.03777178225678464,0.5372163148706555,0.4875416600539597
27,0.28947786065703857,0.1913981907633709,0.49198539914299316,0.014124742104427868,0.5078558958895414,0.4588160609427075
28,0.23329630217425806,0.1471195048405015,0.4708776384700841,0.0077765434058086015,0.48278051102999525,0.4275511823520076
29,0.15791144262815426,0.09728614505634027,0.45167433740676083,0.0038089192191715603,0.4519917473416918,0.39707982859863517
30,0.06348198698619267,0.05649896841771147,0.4256467227424218,0.0030153943818441516,0.42897952705919695,0.36470401523567686
31,0.017616251388668465,0.008093953340739566,0.4045389620695128,0.0025392794794477066,0.40120615775273766,0.32963021742580545
32,0.006189493731153785,0.005237263926360895,0.38073321694969053,0.0025392794794477066,0.3756546579907951,0.30439612759879386
33,0.0046024440564989685,0.0031740993493096334,0.3626408506586256,0.0022218695445167433,0.34565941913981907,0.2729725440406285
34,0.0030153943818441516,0.00285668941437867,0.346294239009681,0.0019044596095857801,0.31487065545151566,0.23266148230439612
35,0.0025392794794477066,0.0026979844469131884,0.3256625932391684,0.0019044596095857801,0.2785272179019203,0.20298365338835106
36,0.0025392794794477066,0.0025392794794477066,0.3064592921758451,0.0011109347722583717,0.2432947151245834,0.17156006983018568
37,0.0015870496746548167,0.002380574511982225,0.2883669258847802,0.0009522298047928901,0.20552293286779877,0.090937946357721
38,0.0015870496746548167,0.0022218695445167433,0.2632915410252341,0.0007935248373274084,0.1445802253610538,0.03221710839549278
