f,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality
0,0.00029987459789542555,0.00029987459789542555,0.00029987459789542555,0.00029987459789542555,0.00029987459789542555,0.00029987459789542555
1,0.00029987459789542555,0.00029987459789542555,0.00029987459789542555,0.0002453519437326209,0.00029987459789542555,0.00029987459789542555
2,0.00029987459789542555,0.00029987459789542555,0.00029987459789542555,0.0002453519437326209,0.00029987459789542555,0.00029987459789542555
3,0.00029987459789542555,0.00029987459789542555,0.00029987459789542555,0.00021809061665121858,0.00029987459789542555,0.00029987459789542555
4,0.00029987459789542555,0.00029987459789542555,0.00029987459789542555,0.00021809061665121858,0.00029987459789542555,0.00029987459789542555
5,0.00029987459789542555,0.00029987459789542555,0.00029987459789542555,0.00021809061665121858,0.00029987459789542555,0.00029987459789542555
6,0.00029987459789542555,0.00029987459789542555,0.00029987459789542555,0.00021809061665121858,0.00029987459789542555,0.00029987459789542555
7,0.00029987459789542555,0.00029987459789542555,0.00029987459789542555,0.00021809061665121858,0.00029987459789542555,0.00029987459789542555
8,0.00029987459789542555,0.00029987459789542555,0.00029987459789542555,0.00021809061665121858,0.00029987459789542555,0.00029987459789542555
9,0.00029987459789542555,0.00029987459789542555,0.00029987459789542555,0.00021809061665121858,0.00029987459789542555,0.00029987459789542555
10,0.00029987459789542555,0.00029987459789542555,0.00029987459789542555,0.0002453519437326209,0.00043618123330243716,0.00029987459789542555
11,0.00029987459789542555,0.00029987459789542555,0.00029987459789542555,0.00021809061665121858,0.00043618123330243716,0.00029987459789542555
12,0.00032713592497682787,0.00029987459789542555,0.00029987459789542555,0.00021809061665121858,0.00043618123330243716,0.00029987459789542555
13,0.00032713592497682787,0.00029987459789542555,0.00029987459789542555,0.00021809061665121858,0.00043618123330243716,0.0004634425603838395
14,0.00032713592497682787,0.00029987459789542555,0.00029987459789542555,0.00021809061665121858,0.00043618123330243716,0.0004634425603838395
