f,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,core_number,closeness_centrality
0,0.9600348944986642,0.9654053759337005,0.9759009868600403,0.9502208167493593,0.9716482198353416,0.9752194536830053
1,0.9259582356469113,0.9334823619213783,0.9520473256638133,0.9082111117169184,0.942205986587427,0.9488850117223706
2,0.8923722806826236,0.9020773131236028,0.9253039637969577,0.8646747723679189,0.9158170219726296,0.9249768278719808
3,0.8594133362412082,0.8699634698217109,0.8973883648656017,0.8170219726296276,0.9004143721716373,0.9008232920778584
4,0.8281445940788398,0.8380949784635516,0.8678370863093615,0.7732675426639769,0.8723079439507115,0.8748705086963633
5,0.7953764789269941,0.8045635461534267,0.8393217381822147,0.7316122348835942,0.8472275230358214,0.8500354397252058
6,0.7640532141104629,0.7708685458808134,0.8096614143176489,0.68992966577613,0.8202660705523145,0.8236192137833269
7,0.7307398724169892,0.7352925140395834,0.7835995856278284,0.6502099122185268,0.7938498446104356,0.7974756011122621
8,0.6948639659778638,0.699280300965051,0.7546480562673791,0.610108500081784,0.7670519600894171,0.7713319884411973
9,0.6616869309197971,0.6648492448612399,0.72842265961507,0.5725696526906929,0.7401722915871545,0.7441797066681206
10,0.6296821329262309,0.6270377841993349,0.7010250258982608,0.5329862057684968,0.7146556894389618,0.7155280519055668
11,0.5902077313123603,0.5910528324518838,0.6746633226105447,0.49457499591080095,0.687421623684641,0.6863039092743035
12,0.5486069461861404,0.5502971484651873,0.6460116678479908,0.45591843410937244,0.6631317812551115,0.6573523799138542
13,0.5084237500681533,0.5113679733929448,0.6182596368791233,0.41737091761626954,0.6357341475383022,0.626438035003544
14,0.46927648437925956,0.47254784362902785,0.5892263235374298,0.37846900387110843,0.605773949075841,0.5956599967286408
15,0.425058611853225,0.4329643967068317,0.5611471566435854,0.340357668611308,0.5766315904258219,0.5628918815767952
16,0.37672427893789867,0.3911727822910419,0.5320047979935664,0.2981026116351344,0.5466986532904422,0.5290605746687749
17,0.32765389019137453,0.3500627010522872,0.5011449757374189,0.25914617523581046,0.5163840575759228,0.4942205986587427
18,0.2761027206804427,0.30919797175726516,0.47325663813314434,0.2160460171201134,0.48492448612398453,0.4567090125947331
19,0.2215800665176381,0.265143667193719,0.4446322446976719,0.17297312033149773,0.4529469494574996,0.41603511258928083
20,0.16493102884248406,0.21446486014939206,0.4132544572269778,0.1244479581266016,0.4212965487159915,0.3756065645275612
21,0.09238863747887247,0.16247750940515784,0.3879014230412737,0.06496374243498174,0.3857750395289243,0.3338967340930156
22,0.00962324845973502,0.09939479853879286,0.3603129600348945,0.003189575268524072,0.3460007633171583,0.29071479199607436
23,0.0013630663540701161,0.039038220380568124,0.33190665721607326,0.0004634425603838395,0.3070988495719972,0.24614252221798158
24,0.0003543972520582302,0.002126383512349381,0.3042909328826127,0.0002726132708140232,0.260809116187776,0.20377841993348236
25,0.00029987459789542555,0.00043618123330243716,0.2712229431328717,0.0002453519437326209,0.2101303091434491,0.16299547461970448
26,0.0002453519437326209,0.00029987459789542555,0.24472493320974864,0.00016356796248841394,0.1618232375552042,0.11839594351453028
27,0.0002453519437326209,0.00029987459789542555,0.21383784962651983,0.00016356796248841394,0.12237609726841503,0.07491412681969359
28,0.00021809061665121858,0.00029987459789542555,0.18832124747832724,0.0001363066354070116,0.08445559129818439,0.0410282972575105
29,0.00019082928956981626,0.00029987459789542555,0.16504007415080965,0.0001363066354070116,0.015457172455155117,0.011667847990840195
30,0.0001363066354070116,0.00029987459789542555,0.13368954800719698,0.0001363066354070116,0.011449757374188976,0.004552641622594188
31,0.0001363066354070116,0.00029987459789542555,0.10770950329862057,0.00010904530832560929,0.004089199062210349,0.0020718608581865765
32,0.0001363066354070116,0.00029987459789542555,0.08295621830870727,8.178398124420697e-05,0.002180906166512186,0.001853770241535358
33,0.0001363066354070116,0.00029987459789542555,0.05784853606673573,8.178398124420697e-05,0.0012540210457445068,0.0013358050269887138
34,0.0001363066354070116,0.00029987459789542555,0.03901095905348673,8.178398124420697e-05,0.0009541464478490813,0.0011722370645002999
35,0.0001363066354070116,0.00029987459789542555,0.022381549533831306,8.178398124420697e-05,0.0009541464478490813,0.0011722370645002999
36,0.0001363066354070116,0.00029987459789542555,0.010032168365956055,8.178398124420697e-05,0.0009541464478490813,0.0011722370645002999
37,0.0001363066354070116,0.00029987459789542555,0.003189575268524072,5.4522654162804645e-05,0.0009541464478490813,0.0011722370645002999
38,0.0001363066354070116,0.00029987459789542555,0.0026716100539774276,5.4522654162804645e-05,0.0005179652145466441,0.0011449757374188975
39,0.0001363066354070116,0.00029987459789542555,0.002426258110244807,5.4522654162804645e-05,0.0004907038874652418,0.0008996237936862766
40,8.178398124420697e-05,0.00029987459789542555,0.0022354288206749904,5.4522654162804645e-05,0.00029987459789542555,0.0008996237936862766
41,8.178398124420697e-05,0.00029987459789542555,0.0017992475873725533,5.4522654162804645e-05,0.00029987459789542555,0.0006542718499536557
42,8.178398124420697e-05,0.00029987459789542555,0.0017992475873725533,5.4522654162804645e-05,0.00029987459789542555,0.0005452265416280465
43,8.178398124420697e-05,0.00029987459789542555,0.0012812823728259092,5.4522654162804645e-05,0.00029987459789542555,0.0005452265416280465
44,8.178398124420697e-05,0.00029987459789542555,0.0012540210457445068,2.7261327081402323e-05,0.00029987459789542555,0.0005452265416280465
45,8.178398124420697e-05,0.00029987459789542555,0.0011449757374188975,2.7261327081402323e-05,0.00029987459789542555,0.0005452265416280465
46,8.178398124420697e-05,0.00029987459789542555,0.0011177144103374952,2.7261327081402323e-05,0.00029987459789542555,0.0005452265416280465
47,8.178398124420697e-05,0.00029987459789542555,0.0011177144103374952,2.7261327081402323e-05,0.00029987459789542555,0.0005452265416280465
48,8.178398124420697e-05,0.00029987459789542555,0.0011177144103374952,2.7261327081402323e-05,0.00029987459789542555,0.0005452265416280465
49,8.178398124420697e-05,0.00029987459789542555,0.0005997491957908511,2.7261327081402323e-05,0.00029987459789542555,0.0005179652145466441
50,8.178398124420697e-05,0.00029987459789542555,0.0005997491957908511,2.7261327081402323e-05,0.00029987459789542555,0.00029987459789542555
51,5.4522654162804645e-05,0.00029987459789542555,0.0005997491957908511,2.7261327081402323e-05,0.00029987459789542555,0.00029987459789542555
52,5.4522654162804645e-05,0.00029987459789542555,0.0005997491957908511,2.7261327081402323e-05,0.00029987459789542555,0.00029987459789542555
53,5.4522654162804645e-05,0.00029987459789542555,0.00040891990622103484,2.7261327081402323e-05,0.00029987459789542555,0.00029987459789542555
54,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,0.00029987459789542555,0.00029987459789542555
55,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,0.00029987459789542555,0.00029987459789542555
56,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,0.00029987459789542555,0.00029987459789542555
57,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,0.00029987459789542555,0.00029987459789542555
58,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,0.00029987459789542555,0.00029987459789542555
59,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,0.00029987459789542555,0.00029987459789542555
60,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,0.00029987459789542555,0.00029987459789542555
61,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,0.00029987459789542555,0.00029987459789542555
62,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,0.00029987459789542555,0.00029987459789542555
63,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,0.00029987459789542555,0.00029987459789542555
64,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
65,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
66,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
67,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
68,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
69,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
70,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
71,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
72,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
73,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
74,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
75,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
76,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
77,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
78,5.4522654162804645e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
79,2.7261327081402323e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
80,2.7261327081402323e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
81,2.7261327081402323e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
82,2.7261327081402323e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
83,2.7261327081402323e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
84,2.7261327081402323e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
85,2.7261327081402323e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
86,2.7261327081402323e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
87,2.7261327081402323e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
88,2.7261327081402323e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
89,2.7261327081402323e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
90,2.7261327081402323e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
91,2.7261327081402323e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
92,2.7261327081402323e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
93,2.7261327081402323e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
94,2.7261327081402323e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
95,2.7261327081402323e-05,5.4522654162804645e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
96,2.7261327081402323e-05,2.7261327081402323e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
97,2.7261327081402323e-05,2.7261327081402323e-05,0.00029987459789542555,2.7261327081402323e-05,8.178398124420697e-05,0.00029987459789542555
98,2.7261327081402323e-05,2.7261327081402323e-05,0.00029987459789542555,2.7261327081402323e-05,2.7261327081402323e-05,0.00029987459789542555
99,0.0,0.0,0.0,0.0,0.0,0.0
